,_id,full_name,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LoanID,Transaction_ID,Date,Cluster,Segment
1865,62bc5cb556bcb11219004b02,Person 1866,47,retired,married,primary,no,1374,no,yes,telephone,8,may,479,2,359,3,failure,1866,1866,8-5-2023,2,Nhà quản lý lâu năm
1866,62bc5cb956bcb11219004b04,Person 1867,42,management,married,tertiary,no,-556,yes,yes,cellular,8,may,682,3,347,3,failure,1867,1867,8-5-2023,2,Nhà quản lý lâu năm
1867,62bc5cbd56bcb11219004b06,Person 1868,38,self-employed,single,tertiary,no,1612,yes,no,cellular,8,may,423,1,-1,0,unknown,1868,1868,8-5-2023,3,Nhà quản lý trẻ
1868,62bc5cc256bcb11219004b08,Person 1869,40,self-employed,married,secondary,no,0,yes,no,cellular,11,may,657,1,-1,0,unknown,1869,1869,11-5-2023,0,Công nhân viên lâu năm
1869,62bc5cc656bcb11219004b0a,Person 1870,41,admin.,single,secondary,no,-109,yes,yes,cellular,11,may,1038,1,370,1,failure,1870,1870,11-5-2023,1,Công nhân viên trẻ
1870,62bc5ccd56bcb11219004b0d,Person 1871,43,management,divorced,tertiary,no,580,yes,no,cellular,11,may,1514,1,284,2,failure,1871,1871,11-5-2023,3,Nhà quản lý trẻ
1871,62bc5cd156bcb11219004b0f,Person 1872,24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown,1872,1872,11-5-2023,0,Công nhân viên lâu năm
1872,62bc5cd556bcb11219004b11,Person 1873,40,services,married,secondary,no,-192,yes,no,cellular,11,may,666,1,-1,0,unknown,1873,1873,11-5-2023,0,Công nhân viên lâu năm
1873,62bc5cda56bcb11219004b13,Person 1874,40,blue-collar,married,secondary,no,-438,no,no,cellular,11,may,1017,1,-1,0,unknown,1874,1874,11-5-2023,0,Công nhân viên lâu năm
1874,62bc5cde56bcb11219004b15,Person 1875,34,services,single,secondary,no,-701,yes,no,cellular,11,may,610,2,-1,0,unknown,1875,1875,11-5-2023,1,Công nhân viên trẻ
1875,62bc5ce256bcb11219004b17,Person 1876,36,management,single,tertiary,no,1400,yes,no,cellular,11,may,608,3,-1,0,unknown,1876,1876,11-5-2023,3,Nhà quản lý trẻ
1876,62bc5ce656bcb11219004b19,Person 1877,38,services,married,secondary,no,5293,yes,no,cellular,11,may,475,1,171,6,failure,1877,1877,11-5-2023,0,Công nhân viên lâu năm
1877,62bc5ceb56bcb11219004b1b,Person 1878,39,blue-collar,married,secondary,no,785,yes,no,cellular,11,may,1232,2,-1,0,unknown,1878,1878,11-5-2023,0,Công nhân viên lâu năm
1878,62bc5cef56bcb11219004b1d,Person 1879,25,student,single,primary,no,373,yes,no,cellular,11,may,819,2,-1,0,unknown,1879,1879,11-5-2023,1,Công nhân viên trẻ
1879,62bc5cf356bcb11219004b1f,Person 1880,39,management,married,tertiary,no,763,yes,no,cellular,11,may,877,7,300,2,other,1880,1880,11-5-2023,2,Nhà quản lý lâu năm
1880,62bc5cf756bcb11219004b21,Person 1881,41,blue-collar,married,secondary,no,1236,yes,no,cellular,11,may,911,3,-1,0,unknown,1881,1881,11-5-2023,0,Công nhân viên lâu năm
1881,62bc5cfb56bcb11219004b23,Person 1882,36,admin.,divorced,secondary,no,-811,yes,no,cellular,12,may,365,2,-1,0,unknown,1882,1882,12-5-2023,1,Công nhân viên trẻ
1882,62bc5d0356bcb11219004b26,Person 1883,34,entrepreneur,married,primary,no,7279,yes,no,cellular,12,may,882,1,-1,0,unknown,1883,1883,12-5-2023,0,Công nhân viên lâu năm
1883,62bc5d0756bcb11219004b28,Person 1884,34,admin.,divorced,secondary,no,479,yes,no,cellular,12,may,515,1,350,5,failure,1884,1884,12-5-2023,1,Công nhân viên trẻ
1884,62bc5d0b56bcb11219004b2a,Person 1885,38,housemaid,single,primary,no,199,yes,no,cellular,12,may,1203,1,306,1,failure,1885,1885,12-5-2023,1,Công nhân viên trẻ
1885,62bc5d0f56bcb11219004b2c,Person 1886,40,blue-collar,married,secondary,no,1808,yes,no,cellular,12,may,560,1,-1,0,unknown,1886,1886,12-5-2023,0,Công nhân viên lâu năm
1886,62bc5d1456bcb11219004b2e,Person 1887,31,admin.,married,secondary,no,2,yes,yes,cellular,12,may,703,4,-1,0,unknown,1887,1887,12-5-2023,0,Công nhân viên lâu năm
1887,62bc5d1856bcb11219004b30,Person 1888,37,blue-collar,married,primary,no,-106,yes,yes,cellular,12,may,690,1,-1,0,unknown,1888,1888,12-5-2023,0,Công nhân viên lâu năm
1888,62bc5d1f56bcb11219004b32,Person 1889,58,entrepreneur,married,secondary,no,670,yes,no,cellular,12,may,1272,1,-1,0,unknown,1889,1889,12-5-2023,0,Công nhân viên lâu năm
1889,62bc5d2d56bcb11219004b36,Person 1890,48,services,divorced,secondary,no,-361,yes,no,cellular,12,may,1062,3,349,3,other,1890,1890,12-5-2023,1,Công nhân viên trẻ
1890,62bc5d3156bcb11219004b38,Person 1891,35,blue-collar,married,primary,no,159,yes,yes,cellular,12,may,826,1,-1,0,unknown,1891,1891,12-5-2023,0,Công nhân viên lâu năm
1891,62bc5d3556bcb11219004b3a,Person 1892,34,admin.,single,secondary,no,151,yes,no,cellular,12,may,590,1,370,1,other,1892,1892,12-5-2023,1,Công nhân viên trẻ
1892,62bc5d3956bcb11219004b3c,Person 1893,51,blue-collar,married,secondary,no,518,yes,no,cellular,12,may,918,1,-1,0,unknown,1893,1893,12-5-2023,0,Công nhân viên lâu năm
1893,62bc5d3e56bcb11219004b3e,Person 1894,39,management,single,tertiary,no,5073,yes,no,cellular,12,may,1182,1,286,4,failure,1894,1894,12-5-2023,3,Nhà quản lý trẻ
1894,62bc5d4256bcb11219004b40,Person 1895,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,1895,1895,12-5-2023,0,Công nhân viên lâu năm
1895,62bc5d4656bcb11219004b42,Person 1896,36,blue-collar,divorced,primary,no,-308,yes,no,cellular,12,may,725,1,-1,0,unknown,1896,1896,12-5-2023,1,Công nhân viên trẻ
1896,62bc5d4b56bcb11219004b44,Person 1897,47,services,married,secondary,no,367,yes,no,cellular,12,may,309,1,306,4,success,1897,1897,12-5-2023,0,Công nhân viên lâu năm
1897,62bc5d6156bcb11219004b49,Person 1898,35,blue-collar,single,secondary,no,855,yes,no,cellular,12,may,549,1,300,1,success,1898,1898,12-5-2023,1,Công nhân viên trẻ
1898,62bc5d6f56bcb11219004b4c,Person 1899,33,blue-collar,married,secondary,no,1240,yes,no,cellular,12,may,844,1,-1,0,unknown,1899,1899,12-5-2023,0,Công nhân viên lâu năm
1899,62bc5d7356bcb11219004b4e,Person 1900,47,admin.,married,secondary,no,663,yes,yes,cellular,12,may,409,1,274,6,other,1900,1900,12-5-2023,0,Công nhân viên lâu năm
1900,62bc5d7756bcb11219004b50,Person 1901,38,services,single,secondary,no,895,yes,no,cellular,12,may,1531,1,-1,0,unknown,1901,1901,12-5-2023,1,Công nhân viên trẻ
1901,62bc5d7c56bcb11219004b52,Person 1902,46,blue-collar,married,primary,no,804,yes,no,cellular,12,may,1063,2,361,1,success,1902,1902,12-5-2023,0,Công nhân viên lâu năm
1902,62bc5d8056bcb11219004b54,Person 1903,42,blue-collar,married,primary,no,-407,yes,yes,cellular,12,may,829,7,-1,0,unknown,1903,1903,12-5-2023,0,Công nhân viên lâu năm
1903,62bc5d8456bcb11219004b56,Person 1904,47,blue-collar,married,secondary,no,802,yes,yes,cellular,12,may,289,2,-1,0,unknown,1904,1904,12-5-2023,0,Công nhân viên lâu năm
1904,62bc5d8856bcb11219004b58,Person 1905,37,admin.,single,primary,no,912,yes,no,cellular,12,may,637,3,328,22,other,1905,1905,12-5-2023,1,Công nhân viên trẻ
1905,62bc5d8d56bcb11219004b5a,Person 1906,31,admin.,single,tertiary,no,355,yes,no,cellular,12,may,609,1,-1,0,unknown,1906,1906,12-5-2023,3,Nhà quản lý trẻ
1906,62bc5d9156bcb11219004b5c,Person 1907,46,technician,married,secondary,no,3,yes,yes,cellular,12,may,614,3,-1,0,unknown,1907,1907,12-5-2023,0,Công nhân viên lâu năm
1907,62bc5d9856bcb11219004b5f,Person 1908,36,services,single,secondary,no,0,yes,no,cellular,12,may,398,6,-1,0,unknown,1908,1908,12-5-2023,1,Công nhân viên trẻ
1908,62bc5da056bcb11219004b62,Person 1909,40,services,married,secondary,no,1836,yes,no,cellular,12,may,750,2,-1,0,unknown,1909,1909,12-5-2023,0,Công nhân viên lâu năm
1909,62bc5da456bcb11219004b64,Person 1910,39,management,married,tertiary,no,1425,yes,no,cellular,12,may,775,3,-1,0,unknown,1910,1910,12-5-2023,2,Nhà quản lý lâu năm
1910,62bc5da856bcb11219004b66,Person 1911,45,self-employed,divorced,tertiary,no,963,yes,no,cellular,12,may,528,5,-1,0,unknown,1911,1911,12-5-2023,3,Nhà quản lý trẻ
1911,62bc5dad56bcb11219004b68,Person 1912,59,admin.,married,secondary,no,145,yes,no,telephone,12,may,556,2,287,13,success,1912,1912,12-5-2023,0,Công nhân viên lâu năm
1912,62bc5db156bcb11219004b6a,Person 1913,34,blue-collar,married,secondary,no,634,no,yes,cellular,12,may,737,3,-1,0,unknown,1913,1913,12-5-2023,0,Công nhân viên lâu năm
1913,62bc5db556bcb11219004b6c,Person 1914,40,blue-collar,married,unknown,no,87,yes,no,cellular,13,may,477,3,-1,0,unknown,1914,1914,13-5-2023,0,Công nhân viên lâu năm
1914,62bc5dc056bcb11219004b70,Person 1915,50,blue-collar,married,primary,no,-522,yes,no,cellular,13,may,863,3,-1,0,unknown,1915,1915,13-5-2023,0,Công nhân viên lâu năm
1915,62bc5dc456bcb11219004b72,Person 1916,36,blue-collar,married,primary,no,319,yes,no,cellular,13,may,774,2,301,1,failure,1916,1916,13-5-2023,0,Công nhân viên lâu năm
1916,62bc5dd456bcb11219004b76,Person 1917,35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,1917,1917,13-5-2023,1,Công nhân viên trẻ
1917,62bc5dd956bcb11219004b78,Person 1918,36,blue-collar,single,secondary,no,478,yes,no,cellular,13,may,610,1,-1,0,unknown,1918,1918,13-5-2023,1,Công nhân viên trẻ
1918,62bc5ddd56bcb11219004b7a,Person 1919,35,blue-collar,single,primary,no,-276,yes,no,cellular,13,may,850,1,-1,0,unknown,1919,1919,13-5-2023,1,Công nhân viên trẻ
1919,62bc5de156bcb11219004b7c,Person 1920,47,blue-collar,married,primary,no,4227,yes,no,cellular,13,may,659,1,-1,0,unknown,1920,1920,13-5-2023,0,Công nhân viên lâu năm
1920,62bc5de556bcb11219004b7e,Person 1921,47,housemaid,single,primary,no,2785,yes,no,cellular,13,may,570,1,-1,0,unknown,1921,1921,13-5-2023,1,Công nhân viên trẻ
1921,62bc5de956bcb11219004b80,Person 1922,38,blue-collar,married,primary,no,1401,no,no,cellular,13,may,516,1,-1,0,unknown,1922,1922,13-5-2023,0,Công nhân viên lâu năm
1922,62bc5df056bcb11219004b83,Person 1923,33,management,single,tertiary,no,0,yes,no,cellular,13,may,585,1,-1,0,unknown,1923,1923,13-5-2023,3,Nhà quản lý trẻ
1923,62bc5df556bcb11219004b85,Person 1924,38,blue-collar,married,primary,no,1852,yes,no,cellular,13,may,606,1,-1,0,unknown,1924,1924,13-5-2023,0,Công nhân viên lâu năm
1924,62bc5df956bcb11219004b87,Person 1925,39,blue-collar,married,secondary,no,462,yes,no,cellular,13,may,590,1,-1,0,unknown,1925,1925,13-5-2023,0,Công nhân viên lâu năm
1925,62bc5dfd56bcb11219004b89,Person 1926,43,housemaid,single,primary,no,800,yes,no,cellular,13,may,902,1,-1,0,unknown,1926,1926,13-5-2023,1,Công nhân viên trẻ
1926,62bc5e0456bcb11219004b8b,Person 1927,33,technician,married,secondary,no,221,yes,no,cellular,13,may,669,1,355,4,failure,1927,1927,13-5-2023,0,Công nhân viên lâu năm
1927,62bc5e0956bcb11219004b8d,Person 1928,34,blue-collar,married,secondary,no,1089,yes,no,cellular,13,may,394,3,-1,0,unknown,1928,1928,13-5-2023,0,Công nhân viên lâu năm
1928,62bc5e0d56bcb11219004b8f,Person 1929,28,admin.,divorced,secondary,no,451,yes,no,cellular,13,may,302,1,301,1,success,1929,1929,13-5-2023,1,Công nhân viên trẻ
1929,62bc5e1156bcb11219004b91,Person 1930,34,blue-collar,married,secondary,no,496,yes,no,cellular,13,may,333,1,-1,0,unknown,1930,1930,13-5-2023,0,Công nhân viên lâu năm
1930,62bc5e1856bcb11219004b93,Person 1931,42,blue-collar,single,secondary,no,1080,yes,yes,cellular,13,may,951,3,370,4,failure,1931,1931,13-5-2023,1,Công nhân viên trẻ
1931,62bc5e1c56bcb11219004b95,Person 1932,33,management,married,tertiary,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,1932,1932,13-5-2023,2,Nhà quản lý lâu năm
1932,62bc5e2156bcb11219004b97,Person 1933,39,management,married,tertiary,no,297,yes,no,cellular,13,may,734,2,-1,0,unknown,1933,1933,13-5-2023,2,Nhà quản lý lâu năm
1933,62bc5e2556bcb11219004b99,Person 1934,32,management,single,tertiary,no,3,yes,no,cellular,13,may,568,1,-1,0,unknown,1934,1934,13-5-2023,3,Nhà quản lý trẻ
1934,62bc5e2956bcb11219004b9b,Person 1935,34,management,single,tertiary,no,76,yes,no,cellular,13,may,747,2,371,3,failure,1935,1935,13-5-2023,3,Nhà quản lý trẻ
1935,62bc5e2e56bcb11219004b9d,Person 1936,32,blue-collar,single,primary,no,398,yes,no,cellular,13,may,716,1,-1,0,unknown,1936,1936,13-5-2023,1,Công nhân viên trẻ
1936,62bc5e2f56bcb11219004b9e,Person 1937,48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,1,-1,0,unknown,1937,1937,13-5-2023,1,Công nhân viên trẻ
1937,62bc5e3356bcb11219004ba0,Person 1938,31,admin.,married,secondary,no,879,yes,no,cellular,13,may,394,1,-1,0,unknown,1938,1938,13-5-2023,0,Công nhân viên lâu năm
1938,62bc5e3756bcb11219004ba2,Person 1939,33,services,married,secondary,no,210,yes,no,cellular,13,may,1207,2,-1,0,unknown,1939,1939,13-5-2023,0,Công nhân viên lâu năm
1939,62bc5e3c56bcb11219004ba4,Person 1940,48,services,divorced,secondary,no,-276,yes,yes,cellular,13,may,674,1,-1,0,unknown,1940,1940,13-5-2023,1,Công nhân viên trẻ
1940,62bc5e4056bcb11219004ba6,Person 1941,33,blue-collar,single,primary,no,863,yes,no,telephone,13,may,622,3,-1,0,unknown,1941,1941,13-5-2023,1,Công nhân viên trẻ
1941,62bc5e4756bcb11219004ba9,Person 1942,30,student,single,tertiary,no,228,yes,no,cellular,13,may,314,2,-1,0,unknown,1942,1942,13-5-2023,3,Nhà quản lý trẻ
1942,62bc5e4b56bcb11219004bab,Person 1943,35,management,single,tertiary,no,1396,yes,no,cellular,13,may,809,1,300,1,failure,1943,1943,13-5-2023,3,Nhà quản lý trẻ
1943,62bc5e4f56bcb11219004bad,Person 1944,51,blue-collar,divorced,primary,no,-19,yes,no,cellular,13,may,829,1,296,11,failure,1944,1944,13-5-2023,1,Công nhân viên trẻ
1944,62bc5e5456bcb11219004baf,Person 1945,38,services,single,secondary,no,2253,yes,no,cellular,13,may,937,3,-1,0,unknown,1945,1945,13-5-2023,1,Công nhân viên trẻ
1945,62bc5e5856bcb11219004bb1,Person 1946,39,blue-collar,single,primary,no,0,yes,yes,cellular,13,may,1975,5,-1,0,unknown,1946,1946,13-5-2023,1,Công nhân viên trẻ
1946,62bc5e5c56bcb11219004bb3,Person 1947,27,blue-collar,single,primary,no,265,yes,no,cellular,13,may,1119,2,-1,0,unknown,1947,1947,13-5-2023,1,Công nhân viên trẻ
1947,62bc5e6056bcb11219004bb5,Person 1948,50,technician,divorced,secondary,no,-54,yes,yes,cellular,13,may,698,2,292,1,failure,1948,1948,13-5-2023,1,Công nhân viên trẻ
1948,62bc5e6456bcb11219004bb7,Person 1949,34,management,single,tertiary,no,3821,yes,no,cellular,13,may,649,2,-1,0,unknown,1949,1949,13-5-2023,3,Nhà quản lý trẻ
1949,62bc5e6856bcb11219004bb9,Person 1950,38,blue-collar,divorced,primary,no,0,yes,no,cellular,13,may,531,2,-1,0,unknown,1950,1950,13-5-2023,1,Công nhân viên trẻ
1950,62bc5e7356bcb11219004bbd,Person 1951,29,services,divorced,secondary,no,-7,yes,no,cellular,13,may,1279,3,-1,0,unknown,1951,1951,13-5-2023,1,Công nhân viên trẻ
1951,62bc5e7756bcb11219004bbf,Person 1952,40,blue-collar,married,primary,no,830,yes,no,cellular,13,may,873,3,370,2,failure,1952,1952,13-5-2023,0,Công nhân viên lâu năm
1952,62bc5e7b56bcb11219004bc1,Person 1953,32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,-1,0,unknown,1953,1953,13-5-2023,3,Nhà quản lý trẻ
1953,62bc5e8056bcb11219004bc3,Person 1954,38,blue-collar,married,primary,no,4406,yes,no,telephone,13,may,689,2,-1,0,unknown,1954,1954,13-5-2023,0,Công nhân viên lâu năm
1954,62bc5e8456bcb11219004bc5,Person 1955,36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,1955,1955,14-5-2023,1,Công nhân viên trẻ
1955,62bc5e8856bcb11219004bc7,Person 1956,28,blue-collar,single,primary,no,54,yes,no,cellular,14,may,533,1,371,1,other,1956,1956,14-5-2023,1,Công nhân viên trẻ
1956,62bc5e8c56bcb11219004bc9,Person 1957,49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown,1957,1957,14-5-2023,0,Công nhân viên lâu năm
1957,62bc5e9156bcb11219004bcb,Person 1958,26,blue-collar,single,secondary,no,1006,yes,no,cellular,14,may,667,1,-1,0,unknown,1958,1958,14-5-2023,1,Công nhân viên trẻ
1958,62bc5e9556bcb11219004bcd,Person 1959,44,admin.,divorced,secondary,no,2999,yes,no,cellular,14,may,717,1,-1,0,unknown,1959,1959,14-5-2023,1,Công nhân viên trẻ
1959,62bc5eac56bcb11219004bd5,Person 1960,49,management,married,tertiary,no,85,yes,no,cellular,14,may,590,5,359,1,other,1960,1960,14-5-2023,2,Nhà quản lý lâu năm
1960,62bc5eb056bcb11219004bd7,Person 1961,31,self-employed,single,tertiary,no,17924,yes,no,cellular,14,may,745,1,174,3,failure,1961,1961,14-5-2023,3,Nhà quản lý trẻ
1961,62bc5ec156bcb11219004bdb,Person 1962,55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,1962,1962,14-5-2023,1,Công nhân viên trẻ
1962,62bc5ed956bcb11219004be1,Person 1963,32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,1963,1963,14-5-2023,2,Nhà quản lý lâu năm
1963,62bc5edd56bcb11219004be3,Person 1964,35,services,married,secondary,no,341,yes,no,cellular,14,may,345,1,-1,0,unknown,1964,1964,14-5-2023,0,Công nhân viên lâu năm
1964,62bc5ee156bcb11219004be5,Person 1965,35,blue-collar,single,secondary,no,4963,yes,no,cellular,14,may,456,1,300,1,failure,1965,1965,14-5-2023,1,Công nhân viên trẻ
1965,62bc5ee556bcb11219004be7,Person 1966,31,admin.,married,secondary,no,8781,yes,no,cellular,14,may,680,1,177,1,success,1966,1966,14-5-2023,0,Công nhân viên lâu năm
1966,62bc5eea56bcb11219004be9,Person 1967,28,admin.,divorced,secondary,no,-504,yes,yes,cellular,14,may,578,1,-1,0,unknown,1967,1967,14-5-2023,1,Công nhân viên trẻ
1967,62bc5eee56bcb11219004beb,Person 1968,39,management,married,tertiary,no,1738,yes,no,cellular,14,may,633,1,358,1,other,1968,1968,14-5-2023,2,Nhà quản lý lâu năm
1968,62bc5ef256bcb11219004bed,Person 1969,48,blue-collar,married,primary,no,214,yes,yes,cellular,14,may,307,1,177,2,failure,1969,1969,14-5-2023,0,Công nhân viên lâu năm
1969,62bc5ef656bcb11219004bef,Person 1970,32,admin.,married,secondary,no,684,yes,no,cellular,14,may,607,3,-1,0,unknown,1970,1970,14-5-2023,0,Công nhân viên lâu năm
1970,62bc5efb56bcb11219004bf1,Person 1971,41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,1971,1971,14-5-2023,0,Công nhân viên lâu năm
1971,62bc5eff56bcb11219004bf3,Person 1972,34,management,married,tertiary,no,273,yes,no,cellular,14,may,492,1,175,2,failure,1972,1972,14-5-2023,2,Nhà quản lý lâu năm
1972,62bc5f0656bcb11219004bf5,Person 1973,32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,unknown,1973,1973,14-5-2023,1,Công nhân viên trẻ
1973,62bc5f0a56bcb11219004bf7,Person 1974,34,admin.,married,primary,no,0,yes,yes,cellular,14,may,1020,1,-1,0,unknown,1974,1974,14-5-2023,0,Công nhân viên lâu năm
1974,62bc5f1856bcb11219004bfb,Person 1975,36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,1975,1975,14-5-2023,3,Nhà quản lý trẻ
1975,62bc5f2356bcb11219004bff,Person 1976,29,admin.,divorced,secondary,no,-254,yes,no,cellular,14,may,406,2,-1,0,unknown,1976,1976,14-5-2023,1,Công nhân viên trẻ
1976,62bc5f2d56bcb11219004c03,Person 1977,54,management,divorced,tertiary,no,-449,yes,no,cellular,14,may,691,1,-1,0,unknown,1977,1977,14-5-2023,3,Nhà quản lý trẻ
1977,62bc5f4156bcb11219004c0a,Person 1978,29,blue-collar,married,secondary,no,7863,yes,no,cellular,14,may,1129,1,-1,0,unknown,1978,1978,14-5-2023,0,Công nhân viên lâu năm
1978,62bc5f4656bcb11219004c0c,Person 1979,35,blue-collar,divorced,secondary,no,336,yes,no,cellular,14,may,191,1,346,2,failure,1979,1979,14-5-2023,1,Công nhân viên trẻ
1979,62bc5f5056bcb11219004c10,Person 1980,36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,1980,1980,14-5-2023,0,Công nhân viên lâu năm
1980,62bc5f5456bcb11219004c12,Person 1981,37,services,married,secondary,no,6089,yes,no,cellular,14,may,616,2,-1,0,unknown,1981,1981,14-5-2023,0,Công nhân viên lâu năm
1981,62bc5f5856bcb11219004c14,Person 1982,37,management,divorced,tertiary,no,-42,yes,no,cellular,14,may,668,2,-1,0,unknown,1982,1982,14-5-2023,3,Nhà quản lý trẻ
1982,62bc5f5d56bcb11219004c16,Person 1983,31,blue-collar,single,secondary,no,953,yes,no,cellular,14,may,479,1,346,2,success,1983,1983,14-5-2023,1,Công nhân viên trẻ
1983,62bc5f6156bcb11219004c18,Person 1984,33,admin.,single,secondary,no,315,yes,yes,cellular,14,may,888,3,-1,0,unknown,1984,1984,14-5-2023,1,Công nhân viên trẻ
1984,62bc5f6556bcb11219004c1a,Person 1985,59,retired,divorced,secondary,no,5845,no,no,cellular,14,may,1060,2,-1,0,unknown,1985,1985,14-5-2023,1,Công nhân viên trẻ
1985,62bc5f6956bcb11219004c1c,Person 1986,30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,1986,1986,14-5-2023,0,Công nhân viên lâu năm
1986,62bc5f6e56bcb11219004c1e,Person 1987,53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,1987,1987,14-5-2023,1,Công nhân viên trẻ
1987,62bc5f7256bcb11219004c20,Person 1988,26,blue-collar,married,secondary,no,5795,yes,no,cellular,14,may,1094,2,-1,0,unknown,1988,1988,14-5-2023,0,Công nhân viên lâu năm
1988,62bc5f7f56bcb11219004c22,Person 1989,30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,3,346,4,failure,1989,1989,14-5-2023,1,Công nhân viên trẻ
1989,62bc5f8a56bcb11219004c26,Person 1990,35,management,single,tertiary,no,916,yes,no,cellular,14,may,460,2,-1,0,unknown,1990,1990,14-5-2023,3,Nhà quản lý trẻ
1990,62bc5f8e56bcb11219004c28,Person 1991,34,admin.,married,secondary,no,124,yes,no,telephone,14,may,604,4,366,2,other,1991,1991,14-5-2023,0,Công nhân viên lâu năm
1991,62bc5f9256bcb11219004c2a,Person 1992,33,services,married,secondary,no,207,yes,no,cellular,14,may,629,4,-1,0,unknown,1992,1992,14-5-2023,0,Công nhân viên lâu năm
1992,62bc5f9656bcb11219004c2c,Person 1993,59,retired,married,tertiary,no,422,yes,no,cellular,14,may,647,4,-1,0,unknown,1993,1993,14-5-2023,2,Nhà quản lý lâu năm
1993,62bc5f9a56bcb11219004c2e,Person 1994,36,technician,single,secondary,no,125,yes,no,cellular,15,may,676,3,-1,0,unknown,1994,1994,15-5-2023,1,Công nhân viên trẻ
1994,62bc5f9f56bcb11219004c30,Person 1995,34,services,single,secondary,no,2,yes,no,cellular,15,may,153,2,-1,0,unknown,1995,1995,15-5-2023,1,Công nhân viên trẻ
1995,62bc5fa356bcb11219004c32,Person 1996,39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,1996,1996,15-5-2023,1,Công nhân viên trẻ
1996,62bc5fa756bcb11219004c34,Person 1997,42,services,married,secondary,no,146,yes,yes,cellular,15,may,670,4,346,1,failure,1997,1997,15-5-2023,0,Công nhân viên lâu năm
1997,62bc5fac56bcb11219004c36,Person 1998,60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,-1,0,unknown,1998,1998,15-5-2023,1,Công nhân viên trẻ
1998,62bc5fb056bcb11219004c38,Person 1999,56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,1,368,2,failure,1999,1999,15-5-2023,1,Công nhân viên trẻ
1999,62bc5fb456bcb11219004c3a,Person 2000,30,services,single,secondary,no,140,yes,no,cellular,15,may,760,1,-1,0,unknown,2000,2000,15-5-2023,1,Công nhân viên trẻ
2000,62bc5fb856bcb11219004c3c,Person 2001,26,services,married,secondary,no,77,yes,no,cellular,15,may,619,1,340,4,failure,2001,2001,15-5-2023,0,Công nhân viên lâu năm
2001,62bc5fbc56bcb11219004c3e,Person 2002,35,blue-collar,married,primary,no,22,yes,no,cellular,15,may,1190,2,302,2,other,2002,2002,15-5-2023,0,Công nhân viên lâu năm
2002,62bc5fc156bcb11219004c40,Person 2003,22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,unknown,2003,2003,15-5-2023,1,Công nhân viên trẻ
2003,62bc5fc556bcb11219004c42,Person 2004,26,blue-collar,single,secondary,no,26,yes,yes,cellular,15,may,899,1,-1,0,unknown,2004,2004,15-5-2023,1,Công nhân viên trẻ
2004,62bc5fc956bcb11219004c44,Person 2005,28,admin.,single,secondary,no,154,yes,no,cellular,15,may,536,1,364,1,other,2005,2005,15-5-2023,1,Công nhân viên trẻ
2005,62bc5fce56bcb11219004c46,Person 2006,35,admin.,divorced,secondary,no,534,no,no,cellular,15,may,669,1,312,3,failure,2006,2006,15-5-2023,1,Công nhân viên trẻ
2006,62bc5fd856bcb11219004c4a,Person 2007,35,housemaid,married,tertiary,no,1265,yes,no,cellular,15,may,326,5,179,4,failure,2007,2007,15-5-2023,2,Nhà quản lý lâu năm
2007,62bc5fdd56bcb11219004c4c,Person 2008,55,technician,married,tertiary,no,-466,yes,no,cellular,15,may,901,1,-1,0,unknown,2008,2008,15-5-2023,2,Nhà quản lý lâu năm
2008,62bc5fe156bcb11219004c4e,Person 2009,32,services,married,secondary,no,38,yes,no,cellular,15,may,744,1,-1,0,unknown,2009,2009,15-5-2023,0,Công nhân viên lâu năm
2009,62bc5fe556bcb11219004c50,Person 2010,28,management,single,secondary,no,703,yes,no,cellular,15,may,485,1,88,1,other,2010,2010,15-5-2023,1,Công nhân viên trẻ
